timestamp,value
2026-04-09T11:40:00+0000,94700.0
2026-04-09T11:50:00+0000,92015.0
2026-04-09T12:00:00+0000,97584.0
2026-04-09T12:10:00+0000,96384.0
2026-04-09T12:20:00+0000,94842.0
2026-04-09T12:30:00+0000,94649.0
2026-04-09T12:40:00+0000,95398.0
2026-04-09T12:50:00+0000,102390.0
2026-04-09T13:00:00+0000,98526.0
2026-04-09T13:10:00+0000,99329.0
2026-04-09T13:20:00+0000,95833.0
2026-04-09T13:30:00+0000,99542.0
2026-04-09T13:40:00+0000,96190.0
2026-04-09T13:50:00+0000,93575.0
2026-04-09T14:00:00+0000,99435.0
2026-04-09T14:10:00+0000,98986.0
2026-04-09T14:20:00+0000,94270.0
2026-04-09T14:30:00+0000,94299.0
2026-04-09T14:40:00+0000,89259.0
2026-04-09T14:50:00+0000,90036.0
2026-04-09T15:00:00+0000,84642.0
2026-04-09T15:10:00+0000,77363.0
2026-04-09T15:20:00+0000,83517.0
2026-04-09T15:30:00+0000,86022.0
2026-04-09T15:40:00+0000,87202.0
2026-04-09T15:50:00+0000,86177.0
2026-04-09T16:00:00+0000,82920.0
2026-04-09T16:10:00+0000,83436.0
2026-04-09T16:20:00+0000,83348.0
2026-04-09T16:30:00+0000,83408.0
2026-04-09T16:40:00+0000,81257.0
2026-04-09T16:50:00+0000,80886.0
2026-04-09T17:00:00+0000,79802.0
2026-04-09T17:10:00+0000,78104.0
2026-04-09T17:20:00+0000,81301.0
2026-04-09T17:30:00+0000,80551.0
2026-04-09T17:40:00+0000,80129.0
2026-04-09T17:50:00+0000,75676.0
2026-04-09T18:00:00+0000,73480.0
2026-04-09T18:10:00+0000,70943.0
2026-04-09T18:20:00+0000,69153.0
2026-04-09T18:30:00+0000,67819.0
2026-04-09T18:40:00+0000,67857.0
2026-04-09T18:50:00+0000,66879.0
2026-04-09T19:00:00+0000,63529.0
2026-04-09T19:10:00+0000,63831.0
2026-04-09T19:20:00+0000,63085.0
2026-04-09T19:30:00+0000,63737.0
2026-04-09T19:40:00+0000,61470.0
2026-04-09T19:50:00+0000,54782.0
2026-04-09T20:00:00+0000,47286.0
2026-04-09T20:10:00+0000,45511.0
2026-04-09T20:20:00+0000,45268.0
2026-04-09T20:30:00+0000,42318.0
2026-04-09T20:40:00+0000,42942.0
2026-04-09T20:50:00+0000,43778.0
2026-04-09T21:00:00+0000,43210.0
2026-04-09T21:10:00+0000,42418.0
2026-04-09T21:20:00+0000,42176.0
2026-04-09T21:30:00+0000,41477.0
2026-04-09T21:40:00+0000,41654.0
2026-04-09T21:50:00+0000,41735.0
2026-04-09T22:00:00+0000,42794.0
2026-04-09T22:10:00+0000,41880.0
2026-04-09T22:20:00+0000,41796.0
2026-04-09T22:30:00+0000,40743.0
2026-04-09T22:40:00+0000,42415.0
2026-04-09T22:50:00+0000,41440.0
2026-04-09T23:00:00+0000,42121.0
2026-04-09T23:10:00+0000,41873.0
2026-04-09T23:20:00+0000,41110.0
2026-04-09T23:30:00+0000,41733.0
2026-04-09T23:40:00+0000,41023.0
2026-04-09T23:50:00+0000,40816.0
2026-04-10T00:00:00+0000,42459.0
2026-04-10T00:10:00+0000,41368.0
2026-04-10T00:20:00+0000,42027.0
2026-04-10T00:30:00+0000,41108.0
2026-04-10T00:40:00+0000,41352.0
2026-04-10T00:50:00+0000,40854.0
2026-04-10T01:00:00+0000,42022.0
2026-04-10T01:10:00+0000,40863.0
2026-04-10T01:20:00+0000,42007.0
2026-04-10T01:30:00+0000,41089.0
2026-04-10T01:40:00+0000,40879.0
2026-04-10T01:50:00+0000,42454.0
2026-04-10T02:00:00+0000,42730.0
2026-04-10T02:10:00+0000,43931.0
2026-04-10T02:20:00+0000,42428.0
2026-04-10T02:30:00+0000,45642.0
2026-04-10T02:40:00+0000,48494.0
2026-04-10T02:50:00+0000,49790.0
2026-04-10T03:00:00+0000,52088.0
2026-04-10T03:10:00+0000,54600.0
2026-04-10T03:20:00+0000,56689.0
2026-04-10T03:30:00+0000,55911.0
2026-04-10T03:40:00+0000,62072.0
2026-04-10T03:50:00+0000,64862.0
2026-04-10T04:00:00+0000,64141.0
2026-04-10T04:10:00+0000,65170.0
2026-04-10T04:20:00+0000,66445.0
2026-04-10T04:30:00+0000,68861.0
2026-04-10T04:40:00+0000,68115.0
2026-04-10T04:50:00+0000,70589.0
2026-04-10T05:00:00+0000,78276.0
2026-04-10T05:10:00+0000,80788.0
2026-04-10T05:20:00+0000,83988.0
2026-04-10T05:30:00+0000,83442.0
2026-04-10T05:40:00+0000,89207.0
2026-04-10T05:50:00+0000,93575.0
2026-04-10T06:00:00+0000,89408.0
2026-04-10T06:10:00+0000,96474.0
2026-04-10T06:20:00+0000,102670.0
2026-04-10T06:30:00+0000,102720.0
2026-04-10T06:40:00+0000,113180.0
2026-04-10T06:50:00+0000,115420.0
2026-04-10T07:00:00+0000,114940.0
2026-04-10T07:10:00+0000,116040.0
2026-04-10T07:20:00+0000,116810.0
2026-04-10T07:30:00+0000,115160.0
2026-04-10T07:40:00+0000,114420.0
2026-04-10T07:50:00+0000,121120.0
2026-04-10T08:00:00+0000,118660.0
2026-04-10T08:10:00+0000,123360.0
2026-04-10T08:20:00+0000,115960.0
2026-04-10T08:30:00+0000,109160.0
2026-04-10T08:40:00+0000,104140.0
2026-04-10T08:50:00+0000,106920.0
2026-04-10T09:00:00+0000,111020.0
2026-04-10T09:10:00+0000,104340.0
2026-04-10T09:20:00+0000,103030.0
2026-04-10T09:30:00+0000,106780.0
2026-04-10T09:40:00+0000,104570.0
2026-04-10T09:50:00+0000,98144.0
2026-04-10T10:00:00+0000,102080.0
2026-04-10T10:10:00+0000,93144.0
2026-04-10T10:20:00+0000,98087.0
2026-04-10T10:30:00+0000,85700.0
2026-04-10T10:40:00+0000,91793.0
2026-04-10T10:50:00+0000,86514.0
2026-04-10T11:00:00+0000,81118.0
2026-04-10T11:10:00+0000,85015.0
2026-04-10T11:20:00+0000,88885.0
2026-04-10T11:30:00+0000,89335.0
2026-04-10T11:40:00+0000,88605.0
2026-04-10T11:50:00+0000,82459.0
2026-04-10T12:00:00+0000,81116.0
2026-04-10T12:10:00+0000,85295.0
2026-04-10T12:20:00+0000,86808.0
2026-04-10T12:30:00+0000,85304.0
2026-04-10T12:40:00+0000,91249.0
2026-04-10T12:50:00+0000,93276.0
2026-04-10T13:00:00+0000,96298.0
2026-04-10T13:10:00+0000,96927.0
2026-04-10T13:20:00+0000,87288.0
2026-04-10T13:30:00+0000,86847.0
2026-04-10T13:40:00+0000,89513.0
2026-04-10T13:50:00+0000,86682.0
2026-04-10T14:00:00+0000,87182.0
2026-04-10T14:10:00+0000,85984.0
2026-04-10T14:20:00+0000,84330.0
2026-04-10T14:30:00+0000,85394.0
2026-04-10T14:40:00+0000,81752.0
2026-04-10T14:50:00+0000,82729.0
2026-04-10T15:00:00+0000,80714.0
2026-04-10T15:10:00+0000,76450.0
2026-04-10T15:20:00+0000,75459.0
2026-04-10T15:30:00+0000,72485.0
2026-04-10T15:40:00+0000,74279.0
2026-04-10T15:50:00+0000,71518.0
2026-04-10T16:00:00+0000,72112.0
2026-04-10T16:10:00+0000,71630.0
2026-04-10T16:20:00+0000,68869.0
2026-04-10T16:30:00+0000,69022.0
2026-04-10T16:40:00+0000,68279.0
2026-04-10T16:50:00+0000,67583.0
2026-04-10T17:00:00+0000,65574.0
2026-04-10T17:10:00+0000,68025.0
2026-04-10T17:20:00+0000,65139.0
2026-04-10T17:30:00+0000,66504.0
2026-04-10T17:40:00+0000,65126.0
2026-04-10T17:50:00+0000,64366.0
2026-04-10T18:00:00+0000,61546.0
2026-04-10T18:10:00+0000,61467.0
2026-04-10T18:20:00+0000,59440.0
2026-04-10T18:30:00+0000,60958.0
2026-04-10T18:40:00+0000,61271.0
2026-04-10T18:50:00+0000,59650.0
2026-04-10T19:00:00+0000,59310.0
2026-04-10T19:10:00+0000,59866.0
2026-04-10T19:20:00+0000,57449.0
2026-04-10T19:30:00+0000,57061.0
2026-04-10T19:40:00+0000,52755.0
2026-04-10T19:50:00+0000,51418.0
2026-04-10T20:00:00+0000,44794.0
2026-04-10T20:10:00+0000,42931.0
2026-04-10T20:20:00+0000,43415.0
2026-04-10T20:30:00+0000,41302.0
2026-04-10T20:40:00+0000,40423.0
2026-04-10T20:50:00+0000,40449.0
2026-04-10T21:00:00+0000,42247.0
2026-04-10T21:10:00+0000,40368.0
2026-04-10T21:20:00+0000,39993.0
2026-04-10T21:30:00+0000,40333.0
2026-04-10T21:40:00+0000,40389.0
2026-04-10T21:50:00+0000,39184.0
2026-04-10T22:00:00+0000,39279.0
2026-04-10T22:10:00+0000,40534.0
2026-04-10T22:20:00+0000,39025.0
2026-04-10T22:30:00+0000,40520.0
2026-04-10T22:40:00+0000,39254.0
2026-04-10T22:50:00+0000,39206.0
2026-04-10T23:00:00+0000,39827.0
2026-04-10T23:10:00+0000,38087.0
2026-04-10T23:20:00+0000,39630.0
2026-04-10T23:30:00+0000,38891.0
2026-04-10T23:40:00+0000,39482.0
2026-04-10T23:50:00+0000,39744.0
2026-04-11T00:00:00+0000,38896.0
2026-04-11T00:10:00+0000,38361.0
2026-04-11T00:20:00+0000,39211.0
2026-04-11T00:30:00+0000,38345.0
2026-04-11T00:40:00+0000,38704.0
2026-04-11T00:50:00+0000,39611.0
2026-04-11T01:00:00+0000,38157.0
2026-04-11T01:10:00+0000,39156.0
2026-04-11T01:20:00+0000,39370.0
2026-04-11T01:30:00+0000,38810.0
2026-04-11T01:40:00+0000,39413.0
2026-04-11T01:50:00+0000,41185.0
2026-04-11T02:00:00+0000,40214.0
2026-04-11T02:10:00+0000,40699.0
2026-04-11T02:20:00+0000,40383.0
2026-04-11T02:30:00+0000,41703.0
2026-04-11T02:40:00+0000,42113.0
2026-04-11T02:50:00+0000,44311.0
2026-04-11T03:00:00+0000,42548.0
2026-04-11T03:10:00+0000,45165.0
2026-04-11T03:20:00+0000,42846.0
2026-04-11T03:30:00+0000,43515.0
2026-04-11T03:40:00+0000,43784.0
2026-04-11T03:50:00+0000,43683.0
2026-04-11T04:00:00+0000,43605.0
2026-04-11T04:10:00+0000,45553.0
2026-04-11T04:20:00+0000,44592.0
2026-04-11T04:30:00+0000,46856.0
2026-04-11T04:40:00+0000,51015.0
2026-04-11T04:50:00+0000,51946.0
2026-04-11T05:00:00+0000,52820.0
2026-04-11T05:10:00+0000,52518.0
2026-04-11T05:20:00+0000,55154.0
2026-04-11T05:30:00+0000,55387.0
2026-04-11T05:40:00+0000,57676.0
2026-04-11T05:50:00+0000,60185.0
2026-04-11T06:00:00+0000,57319.0
2026-04-11T06:10:00+0000,55293.0
2026-04-11T06:20:00+0000,55821.0
2026-04-11T06:30:00+0000,55090.0
2026-04-11T06:40:00+0000,57243.0
2026-04-11T06:50:00+0000,57055.0
2026-04-11T07:00:00+0000,58493.0
2026-04-11T07:10:00+0000,57959.0
2026-04-11T07:20:00+0000,60523.0
2026-04-11T07:30:00+0000,58268.0
2026-04-11T07:40:00+0000,57636.0
2026-04-11T07:50:00+0000,58052.0
2026-04-11T08:00:00+0000,57175.0
2026-04-11T08:10:00+0000,56965.0
2026-04-11T08:20:00+0000,54498.0
2026-04-11T08:30:00+0000,53763.0
2026-04-11T08:40:00+0000,54728.0
2026-04-11T08:50:00+0000,52750.0
2026-04-11T09:00:00+0000,53046.0
2026-04-11T09:10:00+0000,53767.0
2026-04-11T09:20:00+0000,52885.0
2026-04-11T09:30:00+0000,54760.0
2026-04-11T09:40:00+0000,56357.0
2026-04-11T09:50:00+0000,50829.0
2026-04-11T10:00:00+0000,52650.0
2026-04-11T10:10:00+0000,49773.0
2026-04-11T10:20:00+0000,49011.0
2026-04-11T10:30:00+0000,47934.0
2026-04-11T10:40:00+0000,49146.0
2026-04-11T10:50:00+0000,52536.0
2026-04-11T11:00:00+0000,53593.0
2026-04-11T11:10:00+0000,55102.0
2026-04-11T11:20:00+0000,55439.0
2026-04-11T11:30:00+0000,56575.0
2026-04-11T11:40:00+0000,57873.0
2026-04-11T11:50:00+0000,58305.0
2026-04-11T12:00:00+0000,55817.0
2026-04-11T12:10:00+0000,56944.0
2026-04-11T12:20:00+0000,54451.0
2026-04-11T12:30:00+0000,55906.0
2026-04-11T12:40:00+0000,57398.0
2026-04-11T12:50:00+0000,54590.0
2026-04-11T13:00:00+0000,56594.0
2026-04-11T13:10:00+0000,56248.0
2026-04-11T13:20:00+0000,54483.0
2026-04-11T13:30:00+0000,54886.0
2026-04-11T13:40:00+0000,55042.0
2026-04-11T13:50:00+0000,54354.0
2026-04-11T14:00:00+0000,59522.0
2026-04-11T14:10:00+0000,61154.0
2026-04-11T14:20:00+0000,61972.0
2026-04-11T14:30:00+0000,61596.0
2026-04-11T14:40:00+0000,58787.0
2026-04-11T14:50:00+0000,61757.0
2026-04-11T15:00:00+0000,59418.0
2026-04-11T15:10:00+0000,57260.0
2026-04-11T15:20:00+0000,58512.0
2026-04-11T15:30:00+0000,56880.0
2026-04-11T15:40:00+0000,58375.0
2026-04-11T15:50:00+0000,57328.0
2026-04-11T16:00:00+0000,52459.0
2026-04-11T16:10:00+0000,49887.0
2026-04-11T16:20:00+0000,47995.0
2026-04-11T16:30:00+0000,46751.0
2026-04-11T16:40:00+0000,46675.0
2026-04-11T16:50:00+0000,47965.0
2026-04-11T17:00:00+0000,42503.0
2026-04-11T17:10:00+0000,41287.0
2026-04-11T17:20:00+0000,39429.0
2026-04-11T17:30:00+0000,39533.0
2026-04-11T17:40:00+0000,40043.0
2026-04-11T17:50:00+0000,39612.0
2026-04-11T18:00:00+0000,39187.0
2026-04-11T18:10:00+0000,41520.0
2026-04-11T18:20:00+0000,39584.0
2026-04-11T18:30:00+0000,42584.0
2026-04-11T18:40:00+0000,42152.0
2026-04-11T18:50:00+0000,41276.0
2026-04-11T19:00:00+0000,42823.0
2026-04-11T19:10:00+0000,40357.0
2026-04-11T19:20:00+0000,41710.0
2026-04-11T19:30:00+0000,40214.0
2026-04-11T19:40:00+0000,41445.0
2026-04-11T19:50:00+0000,41750.0
2026-04-11T20:00:00+0000,40389.0
2026-04-11T20:10:00+0000,38859.0
2026-04-11T20:20:00+0000,40675.0
2026-04-11T20:30:00+0000,38947.0
2026-04-11T20:40:00+0000,37977.0
2026-04-11T20:50:00+0000,37811.0
2026-04-11T21:00:00+0000,38564.0
2026-04-11T21:10:00+0000,39736.0
2026-04-11T21:20:00+0000,38684.0
2026-04-11T21:30:00+0000,37917.0
2026-04-11T21:40:00+0000,38451.0
2026-04-11T21:50:00+0000,38909.0
2026-04-11T22:00:00+0000,39024.0
2026-04-11T22:10:00+0000,38905.0
2026-04-11T22:20:00+0000,37781.0
2026-04-11T22:30:00+0000,37773.0
2026-04-11T22:40:00+0000,38686.0
2026-04-11T22:50:00+0000,38093.0
2026-04-11T23:00:00+0000,38423.0
2026-04-11T23:10:00+0000,37256.0
2026-04-11T23:20:00+0000,38048.0
2026-04-11T23:30:00+0000,39314.0
2026-04-11T23:40:00+0000,37289.0
2026-04-11T23:50:00+0000,37123.0
2026-04-12T00:00:00+0000,38182.0
2026-04-12T00:10:00+0000,38228.0
2026-04-12T00:20:00+0000,37803.0
2026-04-12T00:30:00+0000,37415.0
2026-04-12T00:40:00+0000,37715.0
2026-04-12T00:50:00+0000,38224.0
2026-04-12T01:00:00+0000,37662.0
2026-04-12T01:10:00+0000,37735.0
2026-04-12T01:20:00+0000,39514.0
2026-04-12T01:30:00+0000,37529.0
2026-04-12T01:40:00+0000,38207.0
2026-04-12T01:50:00+0000,38327.0
2026-04-12T02:00:00+0000,37406.0
2026-04-12T02:10:00+0000,38925.0
2026-04-12T02:20:00+0000,37483.0
2026-04-12T02:30:00+0000,37977.0
2026-04-12T02:40:00+0000,37513.0
2026-04-12T02:50:00+0000,39585.0
2026-04-12T03:00:00+0000,39493.0
2026-04-12T03:10:00+0000,37633.0
2026-04-12T03:20:00+0000,38640.0
2026-04-12T03:30:00+0000,38588.0
2026-04-12T03:40:00+0000,39175.0
2026-04-12T03:50:00+0000,37475.0
2026-04-12T04:00:00+0000,38639.0
2026-04-12T04:10:00+0000,37995.0
2026-04-12T04:20:00+0000,38994.0
2026-04-12T04:30:00+0000,37564.0
2026-04-12T04:40:00+0000,38562.0
2026-04-12T04:50:00+0000,38888.0
2026-04-12T05:00:00+0000,38296.0
2026-04-12T05:10:00+0000,38517.0
2026-04-12T05:20:00+0000,39440.0
2026-04-12T05:30:00+0000,37603.0
2026-04-12T05:40:00+0000,38579.0
2026-04-12T05:50:00+0000,37045.0
2026-04-12T06:00:00+0000,37374.0
2026-04-12T06:10:00+0000,37338.0
2026-04-12T06:20:00+0000,37760.0
2026-04-12T06:30:00+0000,37745.0
2026-04-12T06:40:00+0000,36222.0
2026-04-12T06:50:00+0000,37344.0
2026-04-12T07:00:00+0000,38901.0
2026-04-12T07:10:00+0000,37477.0
2026-04-12T07:20:00+0000,37785.0
2026-04-12T07:30:00+0000,37052.0
2026-04-12T07:40:00+0000,36684.0
2026-04-12T07:50:00+0000,36462.0
2026-04-12T08:00:00+0000,34925.0
2026-04-12T08:10:00+0000,33825.0
2026-04-12T08:20:00+0000,34787.0
2026-04-12T08:30:00+0000,34355.0
2026-04-12T08:40:00+0000,33228.0
2026-04-12T08:50:00+0000,31458.0
2026-04-12T09:00:00+0000,30664.0
2026-04-12T09:10:00+0000,32112.0
2026-04-12T09:20:00+0000,30166.0
2026-04-12T09:30:00+0000,30057.0
2026-04-12T09:40:00+0000,32933.0
2026-04-12T09:50:00+0000,30627.0
2026-04-12T10:00:00+0000,30056.0
2026-04-12T10:10:00+0000,29763.0
2026-04-12T10:20:00+0000,31840.0
2026-04-12T10:30:00+0000,30655.0
2026-04-12T10:40:00+0000,28393.0
2026-04-12T10:50:00+0000,29049.0
2026-04-12T11:00:00+0000,26614.0
2026-04-12T11:10:00+0000,26095.0
2026-04-12T11:20:00+0000,31281.0
2026-04-12T11:30:00+0000,32519.0
2026-04-12T11:40:00+0000,30396.0
2026-04-12T11:50:00+0000,28137.0
2026-04-12T12:00:00+0000,29960.0
2026-04-12T12:10:00+0000,35655.0
2026-04-12T12:20:00+0000,38714.0
2026-04-12T12:30:00+0000,37890.0
2026-04-12T12:40:00+0000,42326.0
2026-04-12T12:50:00+0000,38629.0
2026-04-12T13:00:00+0000,41480.0
2026-04-12T13:10:00+0000,42946.0
2026-04-12T13:20:00+0000,42792.0
2026-04-12T13:30:00+0000,46290.0
2026-04-12T13:40:00+0000,43789.0
2026-04-12T13:50:00+0000,46039.0
2026-04-12T14:00:00+0000,43412.0
2026-04-12T14:10:00+0000,46048.0
2026-04-12T14:20:00+0000,43000.0
2026-04-12T14:30:00+0000,43062.0
2026-04-12T14:40:00+0000,44744.0
2026-04-12T14:50:00+0000,44398.0
2026-04-12T15:00:00+0000,46254.0
2026-04-12T15:10:00+0000,43631.0
2026-04-12T15:20:00+0000,44498.0
2026-04-12T15:30:00+0000,48170.0
2026-04-12T15:40:00+0000,51501.0
2026-04-12T15:50:00+0000,48961.0
2026-04-12T16:00:00+0000,51962.0
2026-04-12T16:10:00+0000,53411.0
2026-04-12T16:20:00+0000,51703.0
2026-04-12T16:30:00+0000,49798.0
2026-04-12T16:40:00+0000,47854.0
2026-04-12T16:50:00+0000,45398.0
2026-04-12T17:00:00+0000,41548.0
2026-04-12T17:10:00+0000,39345.0
2026-04-12T17:20:00+0000,38895.0
2026-04-12T17:30:00+0000,39082.0
2026-04-12T17:40:00+0000,40548.0
2026-04-12T17:50:00+0000,40506.0
2026-04-12T18:00:00+0000,40346.0
2026-04-12T18:10:00+0000,38437.0
2026-04-12T18:20:00+0000,38674.0
2026-04-12T18:30:00+0000,39856.0
2026-04-12T18:40:00+0000,38529.0
2026-04-12T18:50:00+0000,39667.0
2026-04-12T19:00:00+0000,39664.0
2026-04-12T19:10:00+0000,40268.0
2026-04-12T19:20:00+0000,40212.0
2026-04-12T19:30:00+0000,37737.0
2026-04-12T19:40:00+0000,39366.0
2026-04-12T19:50:00+0000,39679.0
2026-04-12T20:00:00+0000,39822.0
2026-04-12T20:10:00+0000,39220.0
2026-04-12T20:20:00+0000,39144.0
2026-04-12T20:30:00+0000,39599.0
2026-04-12T20:40:00+0000,39283.0
2026-04-12T20:50:00+0000,38725.0
2026-04-12T21:00:00+0000,42490.0
2026-04-12T21:10:00+0000,39787.0
2026-04-12T21:20:00+0000,38605.0
2026-04-12T21:30:00+0000,39493.0
2026-04-12T21:40:00+0000,37460.0
2026-04-12T21:50:00+0000,38681.0
2026-04-12T22:00:00+0000,38225.0
2026-04-12T22:10:00+0000,38983.0
2026-04-12T22:20:00+0000,39054.0
2026-04-12T22:30:00+0000,38242.0
2026-04-12T22:40:00+0000,38245.0
2026-04-12T22:50:00+0000,38006.0
2026-04-12T23:00:00+0000,38737.0
2026-04-12T23:10:00+0000,38727.0
2026-04-12T23:20:00+0000,38373.0
2026-04-12T23:30:00+0000,39100.0
2026-04-12T23:40:00+0000,39918.0
2026-04-12T23:50:00+0000,38686.0
